High pressure vessels and heat exchangers factory , 0138123847, 0138123686, m.abahussain@hietchksa.com
Modern Plastic Factory, 0114981333, 0114980333, mtplastp@yahoo.com
TECHNICAL FACTORY FOR METAL PRODUCTS, 0126081934, 026081934, gm@tekkno-steel.com
Al Tilal Saudi Steel Industries Factory , 0138191013, 0138191467, akram_sadi@hotmil.com
Al Tilal Saudi Steel Industries Factory , 0138191013, 0138191467, akram_sadi@hotmil.com
El Tawheed Factory For Plastic Industry, 0126881743, 026881743, tawheedplas@gmail.com
Factory fixed for doors, 0138474010, 0138473500, althabit@SAUDI.NET.SA
Al - Thuraya Paper and Plastic Packaging Factory Branch of National Paper Factory, 0126360224, 026360224, jpfjeddah@hotmail.com
Al - Thuraya Paper and Plastic Packaging Factory Branch of National Paper Factory, 0126360224, 026360224, jpfjeddah@hotmail.com
Al - Jabreen Leather Industries Factory, 0112652499, 0112652697, jabreenleather@gmail.com
Al - Jarousha Factory For Wood Furniture Industry, 0126372958, 026372958, algarousha@gmail.com
Al - Jarousha Factory For Wood Furniture Industry, 0126372958, 026372958, algarousha@gmail.com
Al - Jazza Factory for the production of polyethylene pipes, 0138087056, 0138154338, hanon51@hotmail.com
AL - JAZY BIN HAZZA AL - DAWISH PLASTIC INDUSTRIES, 0138250087, 0138250087, g_factory2002@hotmail.com
Al - Jazi Hazza Al - Darwish Factory, 0138250087, 0138250087, g_factory2002@hotmail.com
The Mountain Factory for Tahina and Halawa Tahini, 0138121013, 0138121337, aljaball@hotmail.com
The Mountain Factory for Tahina and Halawa Tahini, 0138121013, 0138121337, aljaball@hotmail.com
New World Factory for Plastic and Metal Recycling, 0138183064, 0138962919, shengzhou888@hotmail.com
New World Factory for Plastic and Metal Recycling, 0138183064, 0138962919, shengzhou888@hotmail.com
Roots Factory For Wooden Products, 0126081685, 0126081685, info@rootsdecor.net
Roots Factory For Wooden Products, 0126081685, 0126081685, info@rootsdecor.net
Al Jeraisy Furniture Factory, 0114984222, 0114982355, jff_info@jeraisy.com
AL JAZEERA FOOD PACKING FACTORY, 0126366869, 026366869, ASALIM@GANDOUR.COM
AL JAZEERA FOOD PACKING FACTORY, 0126366869, 026366869, ASALIM@GANDOUR.COM
AL JAZEERA FOOD PACKING FACTORY, 0126366869, 026366869, ASALIM@GANDOUR.COM
AL JAZEERA FOOD PACKING FACTORY, 0126366869, 026366869, ASALIM@GANDOUR.COM
AL JAZEERA FACTORY FOR IRON PAINTING, 0138284499, 0138285755, alshamali@jazeera-steel.com
AL JAZEERA FACTORY FOR HOME APPLIANCES , 0114480353, 0114487214, m.aldosary@aljazierah.com
AL JAZEERA FACTORY FOR HOME APPLIANCES , 0114480353, 0114487214, m.aldosary@aljazierah.com
Al Jazeera Furniture Factory, 0114385599, 0112652309, athath@carpets.com
Al Jazeerah Appliances Factory, 0114489868, 0114469759, m.aldosary@al-jazierah.com
AL JAZEERA FACTORY FOR HOME APPLIANCES, 0114980761, 0114980042, a0505448817@hotmail.com
AL JAZEERA CO, 0126081251, 026081251, carpet2@al-sorayai.com
Al Jazeera Plastic Products Factory, 0126080960, 026080960, khaled99988@yahoo.com
Al Jazeera Plastic Products Factory, 0126080960, 026080960, khaled99988@yahoo.com
Al Jazeera Plastic Products Factory, 0112651531, 0112651530, yahya.allan@falconplastic.com.s
AL JAZEERI CLEANING FACTORY, 0135332652, 035332652, aljazirirags@hotmail.com
Al - Joaib Furniture Factory, 0138472661, 0138471428, fahad@yousefia.com
Al Joaib Plastic & Packaging Factory, 0138471428, 0138471428, khalifas@joaib.com
Al Joaib Plastic & Packaging Factory, 0138471428, 0138471428, khalifas@joaib.com
Al Joaib Plastic & Packaging Factory, 0138471428, 0138471428, khalifas@joaib.com
Al Joaib Plastic & Packaging Factory, 0138471428, 0138471428, khalifas@joaib.com
Al Joaib Plastic & Rubber Factory , 0138471428, 0138471428, khalifas@joaib.com
Al Jalsi Factory for Pies, 0126722719, 0126722719, kj7773@hotmail.com
National galvanizing and coating factory, 0138984045, 0138990114, hdjh@h.com
Jumjoom Tiles Factory, 0126380654, 026380654, mjamjoom@hotmail.com
Al - Jumaih Factory for the production of cans, 0112652381, 0112651696, HTAHER@aljomaihbev.com
Al - Jumaih Factory for the production of cans, 0112652381, 0112651696, HTAHER@aljomaihbev.com
Al - Jumaih Factory for the production of cans, 0112652381, 0112651696, HTAHER@aljomaihbev.com
Al Jomaih Factory for the manufacture of car boxes and refrigerators, 0114763824, 0112919701, headoffice@aljomaih.com.sa
SOUTH WIRE AND NAILS FACTORY, 0172382721, 072382721, info@unitedwires.com.sa
Al Jawad Zain Cosmetics Factory, 0126195594, 026195594, aljawadzain@gmail.com
Al Jawad Tires Factory, 0126081012, 026081012, info@aljawdretread.com
Al Jawad Tires Factory, 0126081012, 026081012, info@aljawdretread.com
Al Jawad Plastic & Polypropylene Factory, 0135341199, 035341199, jawad.plastic@aljawadgroup.net
Quality Factory for the production of plastic pipes , 0112650228, 0112650160, info@aljawdahgroup.com
Quality Factory for the production of plastic pipes , 0112650228, 0112650160, info@aljawdahgroup.com
Quality Factory for Ceramic Industry , 0112650228, 0112650159, info@aljawdahgroup.com
Quality Factory for Ceramic Industry , 0112650228, 0112650159, info@aljawdahgroup.com
Al Jawhara Cement Factory, 0148240947, 048240947, m.ahmad.m@hotmail.com
Al - Hazem Metal Industries Factory, 0148224621, 048224621, info@alhazem.com
Al - Hazem Metal & Rolling Industries Factory, 0148224621, 048224621, info@alhazem.com
Saudi Plastic Storage Factory, 0126080308, 026080308, ashafa@sasa-salt.com
Saudi Plastic Storage Factory, 0126080308, 026080308, ashafa@sasa-salt.com
AL HRAFI MAHAR INDUSTRIES FOR WOODEN INDUSTRIES , 0138902217, 0138902218, hdjh@h.com
AL HRAFI MAHAR INDUSTRIES FOR WOODEN INDUSTRIES , 0138902217, 0138902218, hdjh@h.com
Al Haramain Aluminum & Metal Factory, 0126376643, 026376643, haramainco@hotmail.com
Al Haramain Aluminum & Metal Factory, 0126376643, 026376643, haramainco@hotmail.com
Green Belt Factory For Ready Made Concrete, 0173130032, 073130032, mhmh2012@windowslive.com
AL HASSAMIA FIBERGLASS FACTORY, 0138121451, 0138121420, hussam.ms@hotmail.com
AL HUSNEYA ​​FACTORY , 0172381614, 072381614, hasaniahfoams@yahoo.com
AL HUSNEYA ​​FACTORY , 0172381614, 072381614, hasaniahfoams@yahoo.com
Al - Hasaniah Tiles Factory, 0172382701, 072382701, alhasaniah.factory@hotmail.com
Al Haseiki Ready Made Garments Factory, 0114980646, 0114983955, info@alhusaiki.net
Eastern Horse Factory for Plastic Industries, 0122905155, 022905155, Said@ehrecycle.com
Arab Civilization Factory for posters notebooks and computer paper, 0122682734, 022682734, hadara444@yahoo.com
Alhakbani fans factory, 0126081370, 0126081370, M_bah27@hotmail.com
Alhakbani fans factory, 0126081370, 0126081370, M_bah27@hotmail.com
ALHAKAYER FACTORY, 0114980067, 0114980450, info@alhokair.com
Al - Hamad Aluminum Foil Factory , 0138121286, 0138121646, nh@alhamadco.com
Al - Hamad Aluminum Foil Factory , 0138121286, 0138121646, nh@alhamadco.com
Al-Hamd Factory for Handkerchiefs and Drying Paper, 0138121860, 0138121646, nh@alhamadco.com
Al-Hamd Factory for Handkerchiefs and Drying Paper, 0138121860, 0138121646, nh@alhamadco.com
Al-Hamd Factory for Handkerchiefs and Drying Paper, 0138121860, 0138121646, nh@alhamadco.com
Al Hamra Factory For Plastic, 0148400901, 048400901, alhamra.pf2011@hotmail.com
Al Huwail Tire Factory, 0126364417, 026364417, smjamaltyrejed@alhowail.com
Al Huwail Tire Factory, 0126364417, 026364417, smjamaltyrejed@alhowail.com
Al Huwail Tires Factory, 0138122086, 0138121195, dcme-howail@alhowail.com
Al Hayat Medical Products Factory , 0138121315, 0138121506, nationalfactory1@gmail.com
Al Khalidiya Plastic Processing Factory , 0138121461, 0138471678, keroplastz@hotmail.com
Saudi Plastic Hoses Factory, 0138175851, 038175851, ahbtest@gamail.com
Al Khuraiji Perfumes & Cosmetics Factory, 0112650303, 0112651989, capri@alkhuraiji.com
Saudi Steel Tanks Factory -, 0126080577, 026080577, qaisoum@hidada.com.sa
Al Khudair Metal Industries Factory, 0112652244, 0112651294, info@alkhodair.com
Golden Line Factory, 0126081200, 026081200, INFO@GOLDEN-LINE.COM
Golden Line Factory, 0126081200, 026081200, INFO@GOLDEN-LINE.COM
Al Khafra Industrial Gases Factory, 0114980568, 0114981284, alkhafrahgascs@hotmail.com
Dry mixtures factory, 0114992374, 0114992367, quality@dmc-mix.com
Gulf Technical Factory , 0138334952, 00138376541-105, hassan@gulftechnicalco.com
Gulf Arabian Metal Industries Factory, 0135332293, 035332293, fahad@fahadkgroup.com
Gulf Arabian Metal Industries Factory, 0135332293, 035332293, fahad@fahadkgroup.com
Gulf Arabian Metal Industries Factory, 0135332293, 035332293, fahad@fahadkgroup.com
Al Khaleej Factory for the production of polyester powder, 0112651977, 0112652032, nasr_fodah@hotmail.com
Gulf Wire Factory, 0112651528, 0112652075, a.karim@unitedwires.com.sa
Gulf Video & Cassette Factory , 0126355134, 026355134, yasser@gulffactory.com
Gulf Video & Cassette Factory , 0126355134, 026355134, yasser@gulffactory.com
Gulf Video & Cassette Factory , 0126355134, 026355134, yasser@gulffactory.com
Gulf Factory for Printing Products Manufacturing , 0112651123, 0112651323, yousef@gepcom.com.sa
Gulf Factory for Printing Products Manufacturing , 0112651123, 0112651323, yousef@gepcom.com.sa
Gulf Food Packaging Factory, 0135860269, 035860269, alramadan.h@hotmail.com
Gulf Air Filters Factory, 0112651704, 0112651714, sales@gafco-sa.com
Gulf Ice Factory, 0138472999, 0138472268, ice@gulfice.com
Gulf Industrial Valves Factory, 0138826499, 038826499, jkjm@hotmail.com
Al Khaleej Cosmetics & Beauty Care Factory, 0172382615, 072382615, drananzeh@hotmail.com
Al Khaleej Poultry Equipment Factory, 0114992222, 0114992972, gulf_factory@hotmail.com
Al Khaleej Plant For Sediment Contraindications , 0138121121, 0138985525, ggf-sales@zajil.net
Al Khaleej Plant For Sediment Contraindications , 0138121121, 0138985525, ggf-sales@zajil.net
Gulf Automotive Factory, 0138080333, 0112625559, alhajeri5@gmail.com
Gulf Automotive Factory, 0138080333, 0112625559, alhajeri5@gmail.com
Al Khalifa Metal Industries Factory, 0112650211, 0112650229, mohammad@alkhalefah.com
Al - Khayat Red Bricks Factory, 0126633337, 0126651039, eng.mazenkhayyat@el-khayyat.com
Al - Khair Fences & Barbed Wire Factory, 0126360739, 0126360789, info1@al-abubaker.com.sa
Al - Khair Fences & Barbed Wire Factory, 0126360739, 0126360789, info1@al-abubaker.com.sa
Al - Khair Fences & Barbed Wire Factory, 0126360739, 0126360789, info1@al-abubaker.com.sa
Al - Khair Fences & Barbed Wire Factory, 0126360739, 0126360789, info1@al-abubaker.com.sa
Al Khair Plastic Factory, 0138121353, 0138123881, alkhair@sahara.com
Al Khair Plastic Factory, 0138121353, 0138123881, alkhair@sahara.com
Al Khair Foodstuff Factory, 0126353399, 0126354101, kbashanfar@alkhairtrd.com
Al Khair Foodstuff Factory, 0126353399, 0126354101, kbashanfar@alkhairtrd.com
Advanced horse factory for mattresses, 0126084331, 026084331, alriyadh_consultant@yahoo.com
Al Dar Home Appliances Factory (Al Babtain) , 0112650700, 0112651391, abei@albabtain.com.sa
Al Dar Home Appliances Factory (Al Babtain) , 0112650700, 0112651391, abei@albabtain.com.sa
Dabal Metal Scaffolding Factory, 0138121111, 0138311113, adnan@sqbdabal.com
Dabal Metal Scaffolding Factory, 0138121111, 0138311113, adnan@sqbdabal.com
Al - Duhaim Factory For Photo Frames & Decoration, 0138121065, 0138948332, dohaim@yahoo.com
Precision Factory for Flanges and Pipe Fittings, 0138123700, 0138123088, pff_accounts3@alsuwaidi.com.sa
Dammam Steel & Concrete Ironwork Factory , 0138121030, 0138121078, dwmfnn@gmceil.com
Dammam Steel & Concrete Ironwork Factory , 0138121030, 0138121078, dwmfnn@gmceil.com
Dammam Steel & Concrete Ironwork Factory , 0138121030, 0138121078, dwmfnn@gmceil.com
Dammam Steel & Concrete Ironwork Factory , 0138121030, 0138121078, dwmfnn@gmceil.com
Dammam Steel & Concrete Ironwork Factory , 0138121030, 0138121078, dwmfnn@gmceil.com
Al Dahlawi Metal Furniture Factory, 0125204290, 025204290, NDehlawi@hotmail.com
Al Dahlawi Opticals Factory, 0126360505, 0126362004, link@dehlawi.com
Al Dahlawi Opticals Factory, 0126360505, 0126362004, link@dehlawi.com
Al Dahlawi Opticals Factory, 0126360505, 0126362004, link@dehlawi.com
Al Dahlawi Opticals Factory, 0126360505, 0126362004, link@dehlawi.com
Al Dosary Bakery Factory, 0138121671, 0138121071, aldossary2012@hotmail.com
Al Dosary Bakery Factory, 0138121671, 0138121071, aldossary2012@hotmail.com
Al Dosary Bakery Factory, 0138121671, 0138121071, aldossary2012@hotmail.com
Al Dosary Bakery Factory, 0138121671, 0138121071, aldossary2012@hotmail.com
International Paper Industries Factory, 0126354972, 026354972, ipi@zaben.com
Saudi Decoration & Polystyrene Factory, 0112651655, 0112654977, sfpd001@hotmail.com
Al Diwan Plastic Factory, 0135332024, 035332024, dewan@dewanpack.com
Al Diwan Plastic Factory, 0135332024, 035332024, dewan@dewanpack.com
Al Diwan Plastic Products Factory , 0114985050, 0114983758, dewanppf@gmail.com
Al Diwan Plastic Products Factory , 0114985050, 0114983758, dewanppf@gmail.com
Al - Dhahin Factory for Food, 0126354472, 026354472, O505603715@hotmail.com
Al - Rajeh Plastic Industries Factory - Delta, 0114983210, 0114985098, deltaplastic@hotmail.com
Al - Razi Medical Industries Factory, 0138121135, 0138121061, hiba.almansour@alrazi-pharma.com
Al - Razi Medical Industries Factory, 0138121135, 0138121061, hiba.almansour@alrazi-pharma.com
Al Rashed Installations & Engineering Industries (National Installations), 0138123912, 0138595253, dandan@alrashedefs.com
Al Rashed Installations & Engineering Industries (National Installations), 0138123912, 0138595253, dandan@alrashedefs.com
Al - Rafid Steel Industries Factory, 0112651954, 0112651954, factory@alrafid.com
Arab Pioneer Factory for Fluorescent Lamp Transformers, 0112651345, 0112651346, alraed@alraed.com.sa
Al Raed Model Factory for Reinforcement Steel, 0125459096, 0125459098, almatrafi.ksa@hotmail.com
Sodium Sulphate Factory National Chemical and Marketing Company, 0112653674, 0112653673, rsf@sandiacids.com
National Ribbons Factory for Computer Modeling Paper, 0112932937, 0112932798, info@daralakl.com
Al Rabeeyan Factory for Hand Carriages and Cleaning Equipments, 0126364055, 026364055, alz7rani@rem-ksa.com
Al Raja Factory for producing computer paper, 0138991188, 0138991177, fathi@salmangroup.com
Al Rehab Modern Perfumes Factory , 0126473272, 026473272, abuali@alrehab.com
Al Rehab Modern Perfumes Factory , 0126473272, 026473272, abuali@alrehab.com
Al Rehab Modern Perfumes Factory , 0126473272, 026473272, abuali@alrehab.com
Al Rehab Modern Perfumes Factory , 0126473272, 026473272, abuali@alrehab.com
Al Reda Food Industries Factory , 0126374839, 026374839, ALREDA_FOOD@YAHOO.COM
Al Reda Food Industries Factory , 0126374839, 026374839, ALREDA_FOOD@YAHOO.COM
Al Reda Factory for carton and packaging, 0138391616, 0138391616, redapress@gmail.com
Al Radwan Ready Mix Concrete Factory , 0125204667, 025204667, ags-redwan@yahoo.com
Al Rummaneh Modern Factory For Plastic & Paper Industries, 0126367000, 026367000, khal2@hotmail.com
Al Rummaneh Modern Factory For Plastic & Paper Industries, 0126367000, 026367000, khal2@hotmail.com
Al Rummaneh Modern Factory For Plastic & Paper Industries, 0126367000, 026367000, khal2@hotmail.com
Al Rummaneh Modern Factory For Plastic & Paper Industries, 0126367000, 026367000, khal2@hotmail.com
Al Rumaih Furniture Factory , 0138121096, 0138121037, afm-furn@cyberia.net.sa
Al Rumaih Furniture Factory , 0138121096, 0138121037, afm-furn@cyberia.net.sa
Al Rumaih Furniture Factory , 0138121096, 0138121037, afm-furn@cyberia.net.sa
Al Rumaih Factory for Mattresses Manufacturing, 0138121096, 0138121037, afm-furn@cyberia.net.sa
Al Rumaih Factory for Mattresses Manufacturing, 0138121096, 0138121037, afm-furn@cyberia.net.sa
Al Rumaih Factory for Mattresses Manufacturing, 0138121096, 0138121037, afm-furn@cyberia.net.sa
Al - Rmeizan Factory for Resistance Industrial Surfaces, 0112652328, 0112653889, bashmeel@top-stone.com
Al Rowad Chemical Factory, 0112650417, 0112652729, info@pioneerschem.com
Al Rowad Chemical Factory, 0112650417, 0112652729, info@pioneerschem.com
Al Rouf Factory For Electrical Supplies, 0138341461, 0138349791, hdjh@h.com
Al Rouf Factory For Electrical Supplies, 0138341461, 0138349791, hdjh@h.com
Green Vision Industrial Factory, 0126358132, 026358132, bandar.z@greenvision.com.sa
Modern Automotive Fluid Factory, 0172203328, 0172210211, fg-m9987@hotmail.com
Riyadh Wire Mesh Factory, 0112655556, 0112651668, info@unitedwires.com.sa
Riyadh Refrigeration & Heating Factory, 0112652741, 0112651145, coolfurat@hotmail.com
Riyadh Refractories Factory, 0112605212, 0112650192, wofoor@wofoor.com.sa
Riyadh Furniture Factory , 0114980808, 0114981216, info@athath.com
Riyadh Food Factory , 0112652333, 0112651264, rff@riyadhfoods.com
Riyadh Food Factory , 0112652333, 0112651264, rff@riyadhfoods.com
Riyadh Paints Factory, 0114983210, 0114985098, riyadh.paints@hotmail.com
Riyadh Paints Factory, 0114983210, 0114985098, riyadh.paints@hotmail.com
Riyadh Metal Industries Factory, 0114985330, 0114981152, gm@rimco-sa.com
Riyadh factory for conditions, 0112651155, 0112652802, ref@abaker.com.sa
Riyadh Metal Works Factory, 0114982400, 0114981900, info@rmpf.com
Riyadh Carton Factory, 0112651587, 0112650625, aldbas@wataniaind.com
Riyadh Carton Factory, 0112651587, 0112650625, aldbas@wataniaind.com
Riyadh Carton Factory, 0112651587, 0112650625, aldbas@wataniaind.com
Riyadh Factory for Mabolia, 0138471849, 0138471849, rffwwmm@hotmail.com
Riyadh Factory for Pasta and Noodles, 0112651428, 0112651264, rff@riyadhfood.com
Riyadh Metal Products Factory, 0114465107, 0114031332, faisal.alandas@hotmail.com
Riyadh Electrical Panels Factory, 0114980391, 0114985879, rfpb@rfpb.com.sa
Riyadh Water Coolers Factory (Al Kawthar), 0114783161, 0114766107, abdol@hotmail.com
Riyadh Water Coolers Factory (Al Kawthar), 0114783161, 0114766107, abdol@hotmail.com
Riyadh Dairy Products Factory, 0112650556, 0112651264, bdev@riyadhfoods.com
Al Rayyan Plastic Products Factory, 0112651313, 0112651200, mail@rayanplastic.com
Zamil Metal Manufacturing Factory, 0126380768, 026380768, aotif@alzamilmetal.com
Zamil Metal Manufacturing Factory, 0126380768, 026380768, aotif@alzamilmetal.com
Zamil Metal Manufacturing Factory, 0126380768, 026380768, aotif@alzamilmetal.com
Zamil Metal Manufacturing Factory, 0126380768, 026380768, aotif@alzamilmetal.com
Zamil Metal Manufacturing Factory, 0126380768, 026380768, aotif@alzamilmetal.com
Zamil Metal Manufacturing Factory, 0126380768, 026380768, aotif@alzamilmetal.com
Zamil Ladders Factory, 0138473544, 0138472823, ibrahim@zamilal.com
Zamil Industrial Coating Factory, 0138471555, 0138472823, ibrahim@zamilal.com
Zamil Industrial Coating Factory, 0138473833, 0138472822, Raed.alghamdi@zindco.com.sa
Zamil Central Air Condition Factory, 0138108236, 0138471302, ramzi@zamilindustrial.com
Zamil Air Conditioners & Home Appliances Factory, 0138473333, 0138471302, ramzi@zamilindustrial.com
Al Zahra Paper Products Factory, 0112650707, 0112650566, zahra_hygieni@hotmail.com
Zohour Plastic Factory, 0126361777, 026361777, alzhoor.plast@gmail.com
Zohour Plastic Factory, 0126361777, 026361777, alzhoor.plast@gmail.com
Al Ziad International Factory For Metal & Crushing Parts, 0114981277, 0114981134, ziadmatic@hotmail.com
Gulf Water Factory, 0135340538, 035340538, genral911@hotmail.com
Al Sudais Plastic Factory, 0114984031, 0114984319, sudais_ali@hotmail.com
Al - Srayea Furniture Factory, 0126917959, 026917959, gmoffice@asiig.com
FAST FACTORY CO. LTD, 0126376378, 026376378, ali.katheri@al-sorayai.com
FAST FACTORY CO. LTD, 0126376378, 026376378, ali.katheri@al-sorayai.com
FAST FACTORY CO. LTD, 0126376378, 026376378, ali.katheri@al-sorayai.com
FAST FACTORY CO. LTD, 0126376378, 026376378, ali.katheri@al-sorayai.com
FAST FACTORY CO. LTD, 0126376378, 026376378, ali.katheri@al-sorayai.com
FAST FACTORY CO. LTD, 0126376378, 026376378, ali.katheri@al-sorayai.com
FAST FACTORY CO. LTD, 0126376378, 026376378, ali.katheri@al-sorayai.com
FAST FACTORY CO. LTD, 0126376378, 026376378, ali.katheri@al-sorayai.com
FAST FACTORY CO. LTD, 0126376378, 026376378, ali.katheri@al-sorayai.com
Fast Textile Factory, 0126913959, 026913959, ali.katheri@al-sorayai.com
Al Saad Steel Factory, 0148404751, 048404751, Saad.steel@hotmail.com
Al Saad Steel Factory, 0148404751, 048404751, Saad.steel@hotmail.com
SAUDI IRANIAN CEMENT FACTORY , 0138650999, 0138123734, sibco_y_belts@yahoo.com
Saudi Bus Factory, 0114482266, 0114469761, industry@owaidah.com.sa
El Salam Factory For Metal Products, 0172330322, 0172330218, s_qht990@yahoo.com
AL SALAMA MANUFACTURING CO, 0163390060, 063390060, atif3003@hotmail.com
Road Safety Road Safety Factory, 0114981177, 0114984591, alsalamah@raswaco.com
Safety Factory For Radiators, 0138471287, 0138471963, info@salamaradiator.com
AL SALAMA INDUSTRY ENGINEERING INDUSTRIES, 0138471287, 0138471963, info@salamaradiator.com
Al Sulaim Aluminum Factory, 0112652728, 0112652776, alseleem2011@hotmail.com
FACTORY FOR PHARMACEUTICAL, 0112652017, 0112652530, farook@simat.com.sa
Al Samhan Factory for Saudi pumps, 0114982244, 0114982266, asamhan@cyberia.net.sa
Al Samwa Factory for Drinking Water Production, 0110000000, 1 billion, mhgd-2006@hotmail.com
New Indus Steel Industries Factory, 0122500687, 022500687, alsandansf_0@hotmail.com
Black Arrow Detergents Factory , 0138127000, 0138123647, hsameh67@yahoo.com
Al - Shabramiya Aerosol Factory, 0138121366, 0138121355, safaeros@shabakah.net.sa
El Shady Factory For Polystyrene Products, 0135330277, 035330277, Ash-shadi@hotmail.com
El Shady Factory For Polystyrene Products, 0135330277, 035330277, Ash-shadi@hotmail.com
Factory of metal slides for decoration, 0126352233, 026352233, BASULIMAN.MSDF@GMAIL.COM
Middle East Industrial Gas Factory, 0138579922, 0138655184, emil@hotmail.com
Middle East Co , 0138127700, 0138127733, info@mcss.com.sa
Middle East Co , 0138127700, 0138127733, info@mcss.com.sa
Middle East Paints Factory, 0126081339, 026081339, exm@mepaints.com
Middle East Paints Factory, 0126081339, 026081339, exm@mepaints.com
Middle East Paints Factory, 0126081339, 026081339, exm@mepaints.com
Middle East Building Materials Factory, 0114980200, 0112652344, info@sarifgp.com
Middle East Steel & Wood Industries Factory, 0112650666, 0112650688, info@metalco.com.sa
Middle East Steel & Wood Industries Factory, 0112650666, 0112650688, info@metalco.com.sa
Middle East Metal & Plastic Mold Factory, 0112652366, 0112651803, info@mem.com.sa
Middle East Metal & Plastic Mold Factory, 0112652366, 0112651803, info@mem.com.sa
Middle East Mattresses Factory , 0126082285, 026082285, ALI@SEALYME.COM
National Modern Factory, 0126081825, 026081825, BINMADI@ibnmadi.com
National Modern Factory , 0126377426, 0126081825, binmadi@ibnmadi.com
National Modern Factory , 0126377426, 0126081825, binmadi@ibnmadi.com
East Polystyrene Factory, 0112655551, 0112653960, asiri@alshargflex.com
Al - Sharq Agricultural Farm, 0112650004, 0112651756, mail@ibsf.com
Middle East Factory, 0126380627, 0126080609, mhh_66@hotmail.com
Middle East Factory, 0126380627, 0126080609, mhh_66@hotmail.com
Al Sharq Laundry Detergents & Cosmetics Factory, 0126080793, 026080793, alsharq.dtr@gmail.com
Al - Sharq Air Condition Air Conditioner Factory, 0126529000, 0126529090, ibrahim@alfaneyah.com
East & West Factory, 0138472956, 0138473909, nadiewf@atco.com.sa
East & West Factory for Cement & Crusher Parts, 0114989652, 0114989852, mirza.zaffar@yahoo.com
Al Sharqiyah Aluminum Extrusions Factory, 0138572345, 0138572596, a.idrees@ete-group.com
El Sharkeya Factory For Cement Products, 0138339350, 0112651800, alkhaled_999@hotmail.com
The company's specialized chemicals factory for acid and light bases, 0112408738, 0112408739, aalbabtain@schemt.com
Saudi Beverage Industry Company, 0126681231, 026681231, mohammed.darwish@sibco.org
Saudi Indian Refinery Company, 0114779162, 0114790314, saudi_indian_company@yahoo.com
Saudi Oil Company Factory , 0112444424, 0112382593, hkiic1261@hotmail.com
The Saudi Brick Brick and Building Materials Factory, 0126361138, 026361138, h.sabbahy@saudilime.com
The Saudi Brick Brick and Building Materials Factory, 0126361138, 026361138, h.sabbahy@saudilime.com
Saudi Medical Solutions Factory, 0114989621, 0114989635, info@smsco.com
Saudi Specialized Products Factory, 0133588182, 033588182, falmodlij@sipchem.com
Saudi Specialized Materials Factory , 0112654277, 0112654335, faisal@saudicolmef.com
Saudi Soil Improvement Company, 0138820949, 038820949, timber@ousaimi.com.sa
The company's specialized industrial factory for aluminum and glass, 0138474148, 0138472675, fathi.surkhi@gsi-glass.com
Arab Company for Plastic Water Tanks Ltd., 0126353030, 0126354040, polytank33@hotmail.com
Arab Painting Manufacturing Factory, 0112695959, 0112634999, aelkhereiji@al-arabia.com
Arab Water Pipes Manufacturing Factory, 0138127766, 0138124567, mmd@acwapipe.com
Arab Pipe Factory, 0112650123, 0112650312, info@arabian-pipes.com
Arab Pipe Factory, 0112650123, 0112650312, info@arabian-pipes.com
Arab Industrial Gases Factory - Al Kharj Branch, 0112702444, 0114715707, ratajaldar@gmail.com
Arab Crystal and Glass Factory, 0114700000, 0114561014, murtada12000@hotmail.com
The company of chemical company for color formations, 0114955384, 0114958507, aaabawazeer@hotmail.com
United Sponge Factory, 0135340752, 035340752, ghmm@gawab.com
United Sponge Factory, 0135340752, 035340752, ghmm@gawab.com
The company's advanced factory for industry, 0112766655, 0112766644, Balawi@altoukhi.com
National Company for distinctive products of ice cream, 0126793838, 026793838, alamal@hotmail.com
Factory developed for Arab water tanks plastic, 0126353030, 026357070, polytank33@hotmail.com
Al Shorouq Factory For Ceilings & Aluminum Profiles, 0135875539, 035875539, rise_decoration@yahoo.com
El Sherouk Factory For Steel Industries, 0126081086, 026314422, tariq.ht@hotmail.com
El Sherouk Factory For Steel Industries, 0126081086, 026314422, tariq.ht@hotmail.com
El Sherif Factory For Carton Packages, 0114980233, 0114980294, shareefpack@hotmail.com
El Sherif Factory For Carton Packages, 0114980233, 0114980294, shareefpack@hotmail.com
Al Shifa Factory for Medical Injection Industry, 0138474284, 0138474033, alsunaid@alshifa.com
Al - Shamrani Metal Industries Factory, 0138471885, 0138471749, bamosa2001@hotmail.com
Al Shams Packing Factory, 0112652154, 0112652152, info@shamsprintpack.com
Al - Shahba Factory For Stainless Steel, 0126365666, 026365666, admin@masscostainless.com
El Solh Factory For Asphalt Products, 0126613161, 0126656880, mbh@hip.com.sa
Al Sabah Factory for the manufacture of sugar, 0112653781, 0112653782, hah11223@gmail.com
Al Sarif Cement Products Factory, 0114029473, 0114029473, info@sarifgp.com
National Grade Factory, 0112651444, 0112652416, gm@rfufco.com.sa
Falcon Factory for Condensers and Heat Exchangers, 0126594064, 026594064, essam_elfeky76@hotmail.com
Falcon Factory for Condensers and Heat Exchangers, 0126594064, 026594064, essam_elfeky76@hotmail.com
Industrial Valves Factory, 0138123450, 0138123438, info@ivm-ombsaudi.com
Industrial Valves Factory , 0138123438, 0138123438, malik@ivm-ombsaudi.com
Industrial Valves Factory , 0138123438, 0138123438, malik@ivm-ombsaudi.com
Industrial Valves Factory , 0138123438, 0138123438, malik@ivm-ombsaudi.com
